RFC0276, NIC course, , November 1971, DOI 10.17487/RFC0276, R. Watson, 
RFC0278, Revision of the Mail Box Protocol, , November 1971, DOI 10.17487/RFC0278, A. Bhushan; R. Braden; E. Harslem; J. Heafner; A. McKenzie; J. Melvin; R. Sundberg; R. Watson; J. White, 
RFC0280, A Draft of Host Names, , November 1971, DOI 10.17487/RFC0280, R. Watson, 
RFC0281, Suggested addition to File Transfer Protocol, , December 1971, DOI 10.17487/RFC0281, A. McKenzie, 
RFC0282, Graphics meeting report, , December 1971, DOI 10.17487/RFC0282, M. Padlipsky, 
RFC0283, NETRJT: Remote Job Service Protocol for TIPS, , December 1971, DOI 10.17487/RFC0283, R. Braden, 
RFC0285, Network graphics, , December 1971, DOI 10.17487/RFC0285, D. Huff, 
RFC0286, Network Library Information System, , December 1971, DOI 10.17487/RFC0286, E. Forman, 
RFC0287, Status of Network Hosts, RFC0288, December 1971, DOI 10.17487/RFC0287, E. Westheimer, 
RFC0288, Network host status, RFC0293, January 1972, DOI 10.17487/RFC0288, E. Westheimer, 
RFC0289, What we hope is an official list of host names, RFC0384, December 1971, DOI 10.17487/RFC0289, R. Watson, 
RFC0290, Computer networks and data sharing: A bibliography, , January 1972, DOI 10.17487/RFC0290, A. Mullery, 
RFC0291, Data Management Meeting Announcement, , January 1972, DOI 10.17487/RFC0291, D. McKay, 
RFC0292, Graphics Protocol: Level 0 only, RFC0493, January 1972, DOI 10.17487/RFC0292, J. Michener; I. Cotton; K. Kelley; D. Liddle; E. Meyer, 
RFC0293, Network Host Status, RFC0298, January 1972, DOI 10.17487/RFC0293, E. Westheimer, 
RFC0294, The Use of Set Data Type Transaction in File Transfer Protocol, , January 1972, DOI 10.17487/RFC0294, A. Bhushan, 
RFC0295, Report of the Protocol Workshop 12 October 1971, , January 1972, DOI 10.17487/RFC0295, J. Postel, 
RFC0296, DS-1 Display System, , January 1972, DOI 10.17487/RFC0296, D. Liddle, 
RFC0297, TIP Message Buffers, , January 1972, DOI 10.17487/RFC0297, D. Walden, 
RFC0298, Network host status, RFC0306, February 1972, DOI 10.17487/RFC0298, E. Westheimer, 
RFC0299, Information Management System, , February 1972, DOI 10.17487/RFC0299, D. Hopkin, 
RFC0300, ARPA Network mailing lists, RFC0303, January 1972, DOI 10.17487/RFC0300, J. North, 
RFC0301, BBN IMP (#5) and NCC Schedule March 4 1971, , February 1972, DOI 10.17487/RFC0301, R. Alter, 
RFC0302, Exercising The ARPANET, , February 1972, DOI 10.17487/RFC0302, R. Bryan, 
RFC0303, ARPA Network mailing lists, RFC0329, March 1972, DOI 10.17487/RFC0303, r. Stanford, 
RFC0304, Data Management System Proposal for the ARPA Network, , February 1972, DOI 10.17487/RFC0304, D. McKay, 
RFC0305, Unknown Host Numbers, , February 1972, DOI 10.17487/RFC0305, R. Alter, 
RFC0306, Network host status, RFC0315, February 1972, DOI 10.17487/RFC0306, E. Westheimer, 
RFC0307, Using network Remote Job Entry, , February 1972, DOI 10.17487/RFC0307, E. Harslem, 
RFC0308, ARPANET host availability data, , March 1972, DOI 10.17487/RFC0308, M. Seriff, 
RFC0309, Data and File Transfer Workshop Announcement, , March 1972, DOI 10.17487/RFC0309, A. Bhushan, 
RFC0310, Another Look at Data and File Transfer Protocols, , April 1972, DOI 10.17487/RFC0310, A. Bhushan, 
RFC0311, New Console Attachments to the USCB Host, , February 1972, DOI 10.17487/RFC0311, R. Bryan, 
RFC0312, Proposed Change in IMP-to-Host Protocol, , March 1972, DOI 10.17487/RFC0312, A. McKenzie, 
RFC0313, Computer based instruction, , March 1972, DOI 10.17487/RFC0313, T. O'Sullivan, 
RFC0314, Network Graphics Working Group Meeting, , March 1972, DOI 10.17487/RFC0314, I. Cotton, 
RFC0315, Network Host Status, RFC0319, March 1972, DOI 10.17487/RFC0315, E. Westheimer, 
RFC0316, ARPA Network Data Management Working Group, , February 1972, DOI 10.17487/RFC0316, D. McKay; A. Mullery, 
RFC0317, Official Host-Host Protocol Modification: Assigned Link Numbers, RFC0604, March 1972, DOI 10.17487/RFC0317, J. Postel, 
RFC0318, Telnet Protocols, , April 1972, DOI 10.17487/RFC0318, J. Postel, 
RFC0319, Network Host Status, , March 1972, DOI 10.17487/RFC0319, E. Westheimer, 
RFC0320, Workshop on Hard Copy Line Graphics, , March 1972, DOI 10.17487/RFC0320, R. Reddy, 
RFC0321, CBI Networking Activity at MITRE, , March 1972, DOI 10.17487/RFC0321, P. Karp, 
RFC0322, Well known socket numbers, , March 1972, DOI 10.17487/RFC0322, V. Cerf; J. Postel, 
RFC0323, Formation of Network Measurement Group (NMG), , March 1972, DOI 10.17487/RFC0323, V. Cerf, 
RFC0324, RJE Protocol meeting, , April 1972, DOI 10.17487/RFC0324, J. Postel, 
RFC0325, Network Remote Job Entry program - NETRJS, , April 1972, DOI 10.17487/RFC0325, G. Hicks, 
RFC0326, Network Host Status, RFC0330, April 1972, DOI 10.17487/RFC0326, E. Westheimer, 
RFC0327, Data and File Transfer workshop notes, , April 1972, DOI 10.17487/RFC0327, A. Bhushan, 
RFC0328, Suggested Telnet Protocol Changes, , April 1972, DOI 10.17487/RFC0328, J. Postel, 
RFC0329, ARPA Network Mailing Lists, RFC0363, May 1972, DOI 10.17487/RFC0329, r. Stanford, 
RFC0330, Network Host Status, , April 1972, DOI 10.17487/RFC0330, E. Westheimer, 
RFC0331, IMP System Change Notification, RFC0343, April 1972, DOI 10.17487/RFC0331, J. McQuillan, 
RFC0332, Network Host Status, RFC0342, April 1972, DOI 10.17487/RFC0332, E. Westheimer, 
RFC0333, Proposed experiment with a Message Switching Protocol, , May 1972, DOI 10.17487/RFC0333, R. Bressler; D. Murphy; D. Walden, 
RFC0334, Network Use on May 8, , May 1972, DOI 10.17487/RFC0334, A. McKenzie, 
RFC0335, New Interface - IMP/360, , May 1972, DOI 10.17487/RFC0335, R. Bryan, 
RFC0336, Level 0 Graphic Input Protocol, , May 1972, DOI 10.17487/RFC0336, I. Cotton, 
RFC0338, EBCDIC/ASCII Mapping for Network RJE, , May 1972, DOI 10.17487/RFC0338, R. Braden, 
RFC0339, MLTNET: A Multi Telnet Subsystem for Tenex, , May 1972, DOI 10.17487/RFC0339, R. Thomas, 
RFC0340, Proposed Telnet Changes, , May 1972, DOI 10.17487/RFC0340, T. O'Sullivan, 
RFC0342, Network Host Status, RFC0344, May 1972, DOI 10.17487/RFC0342, E. Westheimer, 
RFC0343, IMP System change notification, RFC0359, May 1972, DOI 10.17487/RFC0343, A. McKenzie, 
RFC0344, Network Host Status, RFC0353, May 1972, DOI 10.17487/RFC0344, E. Westheimer, 
RFC0345, Interest in Mixed Integer Programming (MPSX on NIC 360/91 at CCN), , May 1972, DOI 10.17487/RFC0345, K. Kelley, 
RFC0346, Satellite Considerations, , May 1972, DOI 10.17487/RFC0346, J. Postel, 
RFC0347, Echo process, , May 1972, DOI 10.17487/RFC0347, J. Postel, 
RFC0348, Discard Process, , May 1972, DOI 10.17487/RFC0348, J. Postel, 
RFC0349, Proposed Standard Socket Numbers, RFC0433, May 1972, DOI 10.17487/RFC0349, J. Postel, 
RFC0350, User Accounts for UCSB On-Line System, , May 1972, DOI 10.17487/RFC0350, R. Stoughton, 
RFC0351, Graphics information form for the ARPANET graphics resources notebook, , June 1972, DOI 10.17487/RFC0351, D. Crocker, 
RFC0352, TIP Site Information Form, , June 1972, DOI 10.17487/RFC0352, D. Crocker, 
RFC0353, Network host status, RFC0362, June 1972, DOI 10.17487/RFC0353, E. Westheimer, 
RFC0354, File Transfer Protocol, RFC0542, July 1972, DOI 10.17487/RFC0354, A. Bhushan, 
RFC0355, Response to NWG/RFC 346, , June 1972, DOI 10.17487/RFC0355, J. Davidson, 
RFC0356, ARPA Network Control Center, , June 1972, DOI 10.17487/RFC0356, R. Alter, 
RFC0357, Echoing strategy for satellite links, , June 1972, DOI 10.17487/RFC0357, J. Davidson, 
RFC0359, Status of the Release of the New IMP System (2600), , June 1972, DOI 10.17487/RFC0359, D. Walden, 
RFC0360, Proposed Remote Job Entry Protocol, RFC0407, June 1972, DOI 10.17487/RFC0360, , 
RFC0361, Deamon Processes on Host 106, , July 1972, DOI 10.17487/RFC0361, R. Bressler, 
RFC0362, Network Host Status, RFC0366, June 1972, DOI 10.17487/RFC0362, E. Westheimer, 
RFC0363, ARPA Network mailing lists, RFC0402, August 1972, DOI 10.17487/RFC0363, r. Stanford, 
RFC0364, Serving remote users on the ARPANET, , July 1972, DOI 10.17487/RFC0364, M. Abrams, 
RFC0365, Letter to All TIP Users, , July 1972, DOI 10.17487/RFC0365, D. Walden, 
RFC0366, Network Host Status, RFC0367, July 1972, DOI 10.17487/RFC0366, E. Westheimer, 
RFC0367, Network host status, RFC0370, July 1972, DOI 10.17487/RFC0367, E. Westheimer, 
RFC0368, Comments on Proposed Remote Job Entry Protocol, , July 1972, DOI 10.17487/RFC0368, R. Braden, 
RFC0369, Evaluation of ARPANET services January-March 1972, , July 1972, DOI 10.17487/RFC0369, J. Pickens, 
RFC0370, Network Host Status, , July 1972, DOI 10.17487/RFC0370, E. Westheimer, 
RFC0371, Demonstration at International Computer Communications Conference, , July 1972, DOI 10.17487/RFC0371, R. Kahn, 
RFC0372, Notes on a Conversation with Bob Kahn on the ICCC, , July 1972, DOI 10.17487/RFC0372, R. Watson, 
RFC0373, Arbitrary Character Sets, , July 1972, DOI 10.17487/RFC0373, J. McCarthy, 
RFC0374, IMP System Announcement, , July 1972, DOI 10.17487/RFC0374, A. McKenzie, 
RFC0376, Network Host Status, , August 1972, DOI 10.17487/RFC0376, E. Westheimer, 
RFC0377, Using TSO via ARPA Network Virtual Terminal, , August 1972, DOI 10.17487/RFC0377, R. Braden, 
RFC0378, Traffic statistics (July 1972), RFC0391, August 1972, DOI 10.17487/RFC0378, A. McKenzie, 
RFC0379, Using TSO at CCN, , August 1972, DOI 10.17487/RFC0379, R. Braden, 
RFC0381, Three aids to improved network operation, , July 1972, DOI 10.17487/RFC0381, J. McQuillan, 
RFC0382, Mathematical Software on the ARPA Network, , August 1972, DOI 10.17487/RFC0382, L. McDaniel, 
RFC0384, Official site idents for organizations in the ARPA Network, , August 1972, DOI 10.17487/RFC0384, J. North, 
RFC0385, Comments on the File Transfer Protocol, , August 1972, DOI 10.17487/RFC0385, A. Bhushan, 
RFC0386, Letter to TIP users-2, , August 1972, DOI 10.17487/RFC0386, B. Cosell; D. Walden, 
RFC0387, Some experiences in implementing Network Graphics Protocol Level 0, , August 1972, DOI 10.17487/RFC0387, K. Kelley; J. Meir, 
RFC0388, NCP statistics, , August 1972, DOI 10.17487/RFC0388, V. Cerf, 
RFC0389, UCLA Campus Computing Network Liaison Staff for ARPA Network, RFC0423, August 1972, DOI 10.17487/RFC0389, B. Noble, 
RFC0390, TSO Scenario, , September 1972, DOI 10.17487/RFC0390, R. Braden, 
RFC0391, Traffic statistics (August 1972), , September 1972, DOI 10.17487/RFC0391, A. McKenzie, 
RFC0392, Measurement of host costs for transmitting network data, , September 1972, DOI 10.17487/RFC0392, G. Hicks; B. Wessler, 
RFC0393, Comments on Telnet Protocol Changes, , October 1972, DOI 10.17487/RFC0393, J. Winett, 
RFC0394, Two Proposed Changes to the IMP-Host Protocol, , September 1972, DOI 10.17487/RFC0394, J. McQuillan, 
RFC0395, Switch Settings on IMPs and TIPs, , October 1972, DOI 10.17487/RFC0395, J. McQuillan, 
RFC0396, Network Graphics Working Group Meeting - Second Iteration, , November 1972, DOI 10.17487/RFC0396, S. Bunch, 
RFC0398, UCSB Online Graphics, , September 1972, DOI 10.17487/RFC0398, J. Pickens; E. Faeh, 
RFC0399, SMFS Login and Logout, RFC0431, September 1972, DOI 10.17487/RFC0399, M. Krilanovich, 
RFC0400, Traffic Statistics (September 1972), , October 1972, DOI 10.17487/RFC0400, A. McKenzie, 
RFC0401, Conversion of NGP-0 Coordinates to Device Specific Coordinates, , October 1972, DOI 10.17487/RFC0401, J. Hansen, 
RFC0402, ARPA Network Mailing Lists, , October 1972, DOI 10.17487/RFC0402, J. North, 
RFC0403, Desirability of a Network 1108 Service, , January 1973, DOI 10.17487/RFC0403, G. Hicks, 
RFC0404, Host Address Changes Involving Rand and ISI, , October 1972, DOI 10.17487/RFC0404, A. McKenzie, 
RFC0405, Correction to RFC 404, , October 1972, DOI 10.17487/RFC0405, A. McKenzie, 
RFC0406, Scheduled IMP Software Releases, , October 1972, DOI 10.17487/RFC0406, J. McQuillan, 
RFC0407, Remote Job Entry Protocol, , October 1972, DOI 10.17487/RFC0407, R. Bressler; R. Guida; A. McKenzie, 
RFC0408, NETBANK, , October 1972, DOI 10.17487/RFC0408, A. Owen; J. Postel, 
RFC0409, Tenex interface to UCSB's Simple-Minded File System, , December 1972, DOI 10.17487/RFC0409, J. White, 
RFC0410, Removal of the 30-Second Delay When Hosts Come Up, , November 1972, DOI 10.17487/RFC0410, J. McQuillan, 
RFC0411, New MULTICS Network Software Features, , November 1972, DOI 10.17487/RFC0411, M. Padlipsky, 
RFC0412, User FTP Documentation, , November 1972, DOI 10.17487/RFC0412, G. Hicks, 
RFC0413, Traffic statistics (October 1972), , November 1972, DOI 10.17487/RFC0413, A. McKenzie, 
RFC0414, File Transfer Protocol (FTP) status and further comments, , December 1972, DOI 10.17487/RFC0414, A. Bhushan, 
RFC0415, Tenex bandwidth, , November 1972, DOI 10.17487/RFC0415, H. Murray, 
RFC0416, ARC System Will Be Unavailable for Use During Thanksgiving Week, , November 1972, DOI 10.17487/RFC0416, J. Norton, 
RFC0417, Link usage violation, , December 1972, DOI 10.17487/RFC0417, J. Postel; C. Kline, 
RFC0418, Server File Transfer Under TSS/360 At NASA-Ames Research Center, , November 1972, DOI 10.17487/RFC0418, W. Hathaway, 
RFC0419, To: Network liaisons and station agents, , December 1972, DOI 10.17487/RFC0419, A. Vezza, 
RFC0420, CCA ICCC weather demo, , January 1973, DOI 10.17487/RFC0420, H. Murray, 
RFC0421, Software Consulting Service for Network Users, , November 1972, DOI 10.17487/RFC0421, A. McKenzie, 
RFC0422, Traffic statistics (November 1972), , December 1972, DOI 10.17487/RFC0422, A. McKenzie, 
RFC0423, UCLA Campus Computing Network Liaison Staff for ARPANET, , December 1972, DOI 10.17487/RFC0423, B. Noble, 
RFC0425, But my NCP costs $500 a day, , December 1972, DOI 10.17487/RFC0425, R. Bressler, 
RFC0426, Reconnection Protocol, , January 1973, DOI 10.17487/RFC0426, R. Thomas, 
RFC0429, Character Generator Process, , December 1972, DOI 10.17487/RFC0429, J. Postel, 
RFC0430, Comments on File Transfer Protocol, , February 1973, DOI 10.17487/RFC0430, R. Braden, 
RFC0431, Update on SMFS Login and Logout, , December 1972, DOI 10.17487/RFC0431, M. Krilanovich, 
RFC0432, Network logical map, , December 1972, DOI 10.17487/RFC0432, N. Neigus, 
RFC0433, Socket number list, RFC0503, December 1972, DOI 10.17487/RFC0433, J. Postel, 
RFC0434, IMP/TIP memory retrofit schedule, RFC0447, January 1973, DOI 10.17487/RFC0434, A. McKenzie, 
RFC0435, Telnet issues, , January 1973, DOI 10.17487/RFC0435, B. Cosell; D. Walden, 
RFC0436, Announcement of RJS at UCSB, , January 1973, DOI 10.17487/RFC0436, M. Krilanovich, 
RFC0437, Data Reconfiguration Service at UCSB, , June 1973, DOI 10.17487/RFC0437, E. Faeh, 
RFC0438, FTP server-server interaction, , January 1973, DOI 10.17487/RFC0438, R. Thomas; R. Clements, 
RFC0439, PARRY encounters the DOCTOR, , January 1973, DOI 10.17487/RFC0439, V. Cerf, 
RFC0440, Scheduled network software maintenance, , January 1973, DOI 10.17487/RFC0440, D. Walden, 
RFC0441, Inter-Entity Communication - an experiment, , January 1973, DOI 10.17487/RFC0441, R. Bressler; R. Thomas, 
RFC0442, Current flow-control scheme for IMPSYS, , January 1973, DOI 10.17487/RFC0442, V. Cerf, 
RFC0443, Traffic statistics (December 1972), , January 1973, DOI 10.17487/RFC0443, A. McKenzie, 
RFC0445, IMP/TIP preventive maintenance schedule, , January 1973, DOI 10.17487/RFC0445, A. McKenzie, 
RFC0446, Proposal to consider a network program resource notebook, , January 1973, DOI 10.17487/RFC0446, L. Deutsch, 
RFC0447, IMP/TIP memory retrofit schedule, RFC0476, January 1973, DOI 10.17487/RFC0447, A. McKenzie, 
RFC0448, Print files in FTP, , February 1973, DOI 10.17487/RFC0448, R. Braden, 
RFC0449, Current flow-control scheme for IMPSYS, , January 1973, DOI 10.17487/RFC0449, D. Walden, 
RFC0450, MULTICS sampling timeout change, , February 1973, DOI 10.17487/RFC0450, M. Padlipsky, 
RFC0451, Tentative proposal for a Unified User Level Protocol, , February 1973, DOI 10.17487/RFC0451, M. Padlipsky, 
RFC0452, TELNET Command at Host LL, , February 1973, DOI 10.17487/RFC0452, J. Winett, 
RFC0453, Meeting announcement to discuss a network mail system, , February 1973, DOI 10.17487/RFC0453, M. Kudlick, 
RFC0454, File Transfer Protocol - meeting announcement and a new proposed document, , February 1973, DOI 10.17487/RFC0454, A. McKenzie, 
RFC0455, Traffic statistics (January 1973), , February 1973, DOI 10.17487/RFC0455, A. McKenzie, 
RFC0456, Memorandum: Date change of mail meeting, , February 1973, DOI 10.17487/RFC0456, M. Kudlick, 
RFC0457, TIPUG, , February 1973, DOI 10.17487/RFC0457, D. Walden, 
RFC0458, Mail retrieval via FTP, , February 1973, DOI 10.17487/RFC0458, R. Bressler; R. Thomas, 
RFC0459, Network questionnaires, , February 1973, DOI 10.17487/RFC0459, W. Kantrowitz, 
RFC0460, NCP survey, , February 1973, DOI 10.17487/RFC0460, C. Kline, 
RFC0461, Telnet Protocol meeting announcement, , February 1973, DOI 10.17487/RFC0461, A. McKenzie, 
RFC0462, Responding to user needs, , February 1973, DOI 10.17487/RFC0462, J. Iseli; D. Crocker, 
RFC0463, FTP comments and response to RFC 430, , February 1973, DOI 10.17487/RFC0463, A. Bhushan, 
RFC0464, Resource notebook framework, , February 1973, DOI 10.17487/RFC0464, M. Kudlick, 
RFC0466, Telnet logger/server for host LL-67, , February 1973, DOI 10.17487/RFC0466, J. Winett, 
RFC0467, Proposed change to Host-Host Protocol: Resynchronization of connection status, , February 1973, DOI 10.17487/RFC0467, J. Burchfiel; R. Tomlinson, 
RFC0468, FTP data compression, , March 1973, DOI 10.17487/RFC0468, R. Braden, 
RFC0469, Network mail meeting summary, , March 1973, DOI 10.17487/RFC0469, M. Kudlick, 
RFC0470, Change in socket for TIP news facility, , March 1973, DOI 10.17487/RFC0470, R. Thomas, 
RFC0471, Workshop on multi-site executive programs, , March 1973, DOI 10.17487/RFC0471, R. Thomas, 
RFC0472, Illinois' reply to Maxwell's request for graphics information (NIC 14925), , March 1973, DOI 10.17487/RFC0472, S. Bunch, 
RFC0473, MIX and MIXAL?, , February 1973, DOI 10.17487/RFC0473, D. Walden, 
RFC0474, Announcement of NGWG meeting: Call for papers, , March 1973, DOI 10.17487/RFC0474, S. Bunch, 
RFC0475, FTP and Network Mail System, , March 1973, DOI 10.17487/RFC0475, A. Bhushan, 
RFC0476, IMP/TIP memory retrofit schedule (rev 2), , March 1973, DOI 10.17487/RFC0476, A. McKenzie, 
RFC0477, Remote Job Service at UCSB, , May 1973, DOI 10.17487/RFC0477, M. Krilanovich, 
RFC0478, FTP server-server interaction - II, , March 1973, DOI 10.17487/RFC0478, R. Bressler; R. Thomas, 
RFC0479, Use of FTP by the NIC Journal, , March 1973, DOI 10.17487/RFC0479, J. White, 
RFC0480, Host-dependent FTP parameters, , March 1973, DOI 10.17487/RFC0480, J. White, 
RFC0482, Traffic statistics (February 1973), , March 1973, DOI 10.17487/RFC0482, A. McKenzie, 
RFC0483, Cancellation of the resource notebook framework meeting, , March 1973, DOI 10.17487/RFC0483, M. Kudlick, 
