CITY, STATE, COUNTRY, LATITUDE, LONGITUDE, OFFSET, DST, Regulation_14, Regulation_13
Shuwaikh, Al Asimah Governorate, Kuwait, 29.35, 47.93, 3, False, False, False
Si Chang Thong Terminal, Chonburi, Thailand, 13.14, 100.82, 7, False, False, False
Bangkok, Bangkok, Thailand, 13.66, 100.56, 7, False, False, False
Sibuko Bay, North Kalimantan, Indonesia, 3.92, 118.1, 8, False, False, False
Sidi Kerir, Matrouh, Egypt, 31.11, 29.61, 2, False, False, False
Sidon, South Governorate, Lebanon, 33.56, 35.36, 2, False, False, False
Siergou, Shanxi, China, 38.94, 121.66, 8, False, False, False
Sierra Leone No.2, Western Area, Sierra Leone, 8.52, -14.26, -1, False, False, False
Sihanoukville, Preah Sihanouk, Cambodia, 10.64, 103.5, 7, False, False, False
Sikka, Gujarat, India, 22.46, 69.8, 5, False, False, False
Jamnagar, Gujarat, India, 22.6, 69.78, 5, False, False, False
Sillamäe, Ida-Viru County, Estonia, 59.42, 27.74, 2, False, True, False
Simon's Town, Western Cape, South Africa, -34.19, 18.44, 2, False, False, False
Sines, Setúbal, Portugal, 37.94, -8.88, 0, False, False, False
Sines, Setúbal, Portugal, 37.94, -8.86, 0, False, False, False
Singapore, Singapore, Singapore, 1.23, 103.69, 8, False, False, False
Singapore, Singapore, Singapore, 1.29, 104.33, 8, False, False, False
Singapore, Singapore, Singapore, 1.32, 104.33, 8, False, False, False
Singapore, Singapore, Singapore, 1.24, 103.41, 8, False, False, False
Singapore, Singapore, Singapore, 1.21, 103.38, 7, False, False, False
Singapore, Singapore, Singapore, 1.26, 103.8, 8, False, False, False
Sipitang, Sabah, Malaysia, 5.04, 115.51, 8, False, False, False
Sirri Island, Hormozgan, Iran, 25.9, 54.59, 3, False, False, False
Sirtica Terminal, Sirte, Libya, 30.55, 18.6, 2, False, False, False
Sitka, Alaska, U.S.A., 57.05, -135.34, -9, False, True, True
Sitra, Central Governorate, Bahrain, 26.17, 50.68, 3, False, False, False
Oslo, Oslo, Norway, 59.88, 10.76, 1, False, True, False
Skaerbaek, South Denmark, Denmark, 55.51, 9.62, 1, False, True, False
Skagway, Alaska, U.S.A., 59.45, -135.33, -9, False, True, True
Skaramanga, Attica, Greece, 38.0, 23.59, 2, False, False, False
Skagen, North Denmark Region, Denmark, 57.9, 10.62, 1, False, True, False
Skelleftehamn, Västerbotten County, Sweden, 64.69, 21.22, 1, False, True, False
Skien, Vestfold og Telemark, Norway, 59.13, 9.61, 1, False, True, False
Skikda, Skikda, Algeria, 36.89, 6.94, 1, False, False, False
Skoghall, Värmland County, Sweden, 59.32, 13.47, 1, False, False, False
Skredsvik, Västra Götaland., Sweden, 58.38, 11.65, 1, False, True, False
Slagen, Vestfold og Telemark, Norway, 59.33, 10.52, 1, False, True, False
Slavyanka, Primorsky Krai, Russia, 42.87, 131.39, 10, False, False, False
Slemmestad, Viken, Norway, 59.78, 10.5, 1, False, True, False
Slite, Gotland, Sweden, 57.66, 18.86, 1, False, True, False
Sveio, Vestland, Norway, 60.85, 5.07, 1, False, True, False
Sluiskill, Zeeland, Netherlands, 51.28, 3.84, 1, False, True, False
Smiths Bluff, Arkansas, U.S.A., 30.01, -93.98, -6, False, True, True
Smith's Bluff, Arkansas, U.S.A., 30.01, -93.98, -6, False, True, True
Snail's Bay, New South Wales, Australia, -33.85, 151.21, 11, True, False, False
Snug, Tasmania, Australia, -37.07, 149.93, 11, True, False, False
Sochi, Krasnodar Krai, Russia, 43.58, 39.72, 3, False, False, False
Sodegaura, Chiba, Japan, 35.47, 139.97, 9, False, False, False
Soderhamn, Gavleborg County, Sweden, 61.31, 17.07, 1, False, True, False
Sodertalje, Stockholm County, Sweden, 59.19, 17.63, 1, False, True, False
Sohar Port, Al Batinah North Governorate, Oman, 24.5, 56.63, 4, False, False, False
Sölvesborg, Blekinge, Sweden, 56.05, 14.59, 1, False, True, False
Soma, Fukushima, Japan, 37.84, 140.98, 9, False, False, False
Sombrero Passage, Unassigned, Unassigned, 18.67, -63.83, -4, False, False, True
Somoza, Chinandega, Nicaragua, 12.13, -86.83, -6, False, False, False
Sonbong, North Hamgyong, North Korea, 42.3, 130.43, 9, False, False, False
Sønderborg, South Denmark, Denmark, 54.9, 9.78, 1, False, True, False
Song Doc, Ca Mau, Vietnam, 7.16, 104.08, 7, False, False, False
Song Xia, Guangdong, China, 25.68, 119.58, 8, False, False, False
Songkhla, Songkhla Province, Thailand, 7.2, 100.59, 7, False, False, False
Songkhla, Songkhla, Thailand, 7.53, 100.73, 7, False, False, False
Songxia, Zhejiang, China, 25.68, 119.58, 8, False, False, False
Fuzhou, Fujian, China, 25.76, 119.63, 8, False, False, False
Söråker, Västernorrland, Sweden, 62.39, 17.35, 1, False, True, False
Sorel-Tracy, Quebec, Canada, 46.05, -73.12, -5, False, True, True
Sorong, West Papua, Indonesia, -0.88, 131.24, 9, False, False, False
Bandar Mahshahr, Khuzestan, Iran, 29.0, 49.48, 3, False, False, False
Souda, Crete, Greece, 35.49, 24.08, 2, False, False, False
Sousse, Sousse, Tunisia, 35.83, 10.65, 1, False, False, False
South Cape, Southland, New Zealand, -47.68, 167.68, 13, True, False, False
Milford Haven, Wales, U.K., 51.7, -5.08, 0, False, False, False
South Killingholme, England, U.K., 53.65, -0.2, 0, False, True, False
New Orleans, Louisiana, U.S.A., 30.05, -90.48, -6, False, True, True
South Riding Point, Grand Bahama, Bahamas, 26.61, -78.23, -5, False, False, False
South Sabine Point, Texas, U.S.A., 28.5, -93.67, -6, False, True, True
South Sabine, Texas, U.S.A., 28.62, -93.37, -6, False, True, True
South Shields, England, U.K., 54.99, -1.45, 0, False, True, False
Southwest Pass, Louisiana, U.S.A., 28.9, -89.43, -6, False, True, True
Southwest Point, Tennessee, U.S.A., 28.58, -91.25, -6, False, True, True
Southampton, England, U.K., 50.91, -1.46, 0, False, True, False
Southampton, Hampshire, U.K., 50.89, -1.39, 0, False, True, False
Southampton, England, U.K., 50.9, -1.42, 0, False, True, False
Southampton, Hampshire, U.K., 50.89, -1.4, 0, False, True, False
Southampton, England, U.K., 50.9, -1.43, 0, False, True, False
Southend-on-Sea, Essex, U.K., 51.49, 0.79, 0, False, True, False
Sing, Singapore, Singapore, 1.2, 103.83, 8, False, False, False
Southport, Mississippi, U.S.A., 29.95, -90.14, -6, False, True, True
Southwold, England, U.K., 52.27, 1.96, 0, False, True, False
Soyak, Izmir, Turkey, 40.97, 28.7, 3, False, False, False
Soyo, Zaire, Angola, -6.12, 12.36, 1, False, False, False
Sozopol, Burgas, Bulgaria, 42.42, 27.69, 2, False, False, False
Sparrows Point, Maryland, U.S.A., 39.21, -76.48, -5, False, True, True
Sparrows Point, Maryland, U.S.A., 39.27, -76.57, -5, False, True, True
Split, Split-Dalmatia, Croatia, 43.5, 16.43, 1, False, False, False
Santa Perpètua de Mogoda, Barcelona, Spain, 37.57, -0.98, 1, False, False, False
Singapore, Singapore, Singapore, 1.29, 103.72, 8, False, False, False
Jurong Island, Singapore, Singapore, 1.29, 103.71, 8, False, False, False
Srećica, Croatia, Croatia, 45.33, 14.43, 1, False, False, False
Si Racha, Chon Buri, Thailand, 13.16, 100.88, 7, False, False, False
Si Racha, Chon Buri, Thailand, 13.13, 100.86, 7, False, False, False
St. Bernard, Louisiana, U.S.A., 29.92, -89.92, -6, False, True, True
St Cecile Landing, Mississippi, U.S.A., 30.04, -90.84, -6, False, True, True
St. Clair, Missouri, U.S.A., 29.87, -89.98, -6, False, True, True
St Croix, Virgin Islands, Virgin Is. (U.S.A.), 17.69, -64.74, -4, False, True, True
St. Eustatius, Caribbean Netherlands, Netherlands Antilles, 17.5, -63.01, -4, False, False, False
St. Gabriel, Louisiana, U.S.A., 30.27, -91.12, -6, False, True, True
Saint George Harbour, Crete, Greece, 37.94, 23.63, 2, False, False, False
St George's, Saint George, Grenada, 12.05, -61.76, -4, False, False, False
St George's, Bermuda, Bermuda, 32.38, -64.68, -4, False, False, False
St George's, Saint George, Grenada, 12.05, -61.75, -4, False, False, False
St Helier, Jersey, U.K., 49.18, -2.12, 0, False, True, False
St. James, Louisiana, U.S.A., 30.01, -90.83, -6, False, True, True
St. James, Louisiana, U.S.A., 30.02, -90.83, -6, False, True, True
St James, Louisiana, U.S.A., 29.99, -90.83, -6, False, True, True
St John's, Newfoundland and Labrador, Canada, 47.56, -52.33, -3, False, True, True
St John's, Saint John, Antigua and Barbuda, 17.16, -61.88, -4, False, False, False
St John's, Antigua, Antigua and Barbuda, 17.12, -61.86, -4, False, False, False
St John's, Newfoundland, Canada, 47.57, -52.69, -3, False, True, True
Saint-Louis-du-Rhône, Provence-Alpes-Côte d'Azur, France, 43.39, 4.84, 1, False, False, False
St Maarten, Anguilla, Anguilla, 18.01, -63.04, -4, False, False, True
Saint-Malo, Brittany, France, 48.64, -2.04, 1, False, True, False
St. Michael, Minnesota, U.S.A., 63.47, -162.02, -9, False, False, False
Saint-Nazaire, Pays de la Loire, France, 47.26, -2.2, 1, False, False, False
St Peter Port, Guernsey, U.K., 49.46, -2.53, 0, False, True, False
St Petersburg, Russia, Russia, 59.88, 30.18, 3, False, True, False
St. Rose, Louisiana, U.S.A., 29.94, -90.32, -6, False, True, True
São Vicente, Cape Verde, Cape Verde Is., 16.88, -25.01, -1, False, False, False
St. Charles, Missouri, U.S.A., 29.99, -90.42, -6, False, True, True
St. Lucia, St. Lucia, St. Lucia, 13.99, -61.02, -4, False, False, False
Stade, Lower Saxony, Germany, 53.63, 9.53, 1, False, True, False
Geraldton, Western Australia, Australia, -20.25, 116.25, 8, False, False, False
Ellesmere Port, Cheshire, U.K., 53.29, -2.87, 0, False, False, False
Burnaby, British Columbia, Canada, 49.29, -123.0, -8, False, True, True
Star, Mississippi, U.S.A., 30.11, -90.91, -6, False, True, True
Star Enterprise North Dock, Mississippi, U.S.A., 30.11, -90.91, -6, False, True, True
Statfjord, Vestland, Norway, 61.26, 1.91, 0, False, True, False
Oranjestad, Caribbean Netherlands, Netherlands Antilles, 17.5, -63.01, -4, False, False, False
Stavanger, Rogaland, Norway, 58.97, 5.76, 1, False, True, False
Stavanger, Rogaland, Norway, 58.98, 5.73, 1, False, True, False
Steenbank, Zeeland, Netherlands, 51.85, 3.36, 1, False, True, False
Steensby Inlet, Nunavut, Canada, 70.31, -78.73, -5, False, False, False
Stenungsund, Västra Götaland, Sweden, 58.08, 11.8, 1, False, True, False
Szczecin, West Pomeranian Voivodeship, Poland, 53.44, 14.58, 1, False, True, False
Stignæs, Zealand, Denmark, 55.2, 11.24, 1, False, True, False
Stockholm, Stockholm, Sweden, 59.35, 18.13, 1, False, True, False
Stockton, California, U.S.A., 37.95, -121.32, -8, False, True, True
Sundsvall, Västernorrland, Sweden, 62.39, 17.35, 1, False, True, False
Hong Kong, Hong Kong, China, 22.29, 114.17, 8, False, False, False
Nynäshamn, Stockholm County, Sweden, 63.7, 20.34, 1, False, True, False
Stornoway, Scotland, U.K., 58.21, -6.39, 0, False, False, False
Punta Arenas, Magallanes y de la Antártica Chilena, Chile, -53.17, -70.9, -3, False, False, False
Stralsund, Mecklenburg-Vorpommern, Germany, 54.32, 13.1, 1, False, True, False
Studstrup, Aarhus, Denmark, 56.25, 10.35, 1, False, True, False
Stugsund, Gävleborg, Sweden, 61.31, 17.07, 1, False, True, False
Sture, Vestland, Norway, 60.62, 4.86, 1, False, True, False
Nottingham, Western Australia, Australia, -21.45, 113.81, 8, False, False, False
Stylis, Thessaly, Greece, 38.91, 22.62, 2, False, False, False
Vũng Tàu, Bà Rịa-Vũng Tàu, Vietnam, 10.42, 108.39, 7, False, False, False
Suakin, Red Sea State, Sudan, 19.12, 37.34, 2, False, False, False
Linshu, Shandong, China, 29.96, 121.81, 8, False, False, False
Suao, Yilan, Taiwan, 24.6, 121.86, 8, False, False, False
Suape, Pernambuco, Brazil, -8.4, -34.96, -3, False, False, False
Ipojuca, Pernambuco, Brazil, -8.4, -34.96, -3, False, False, False
Su-Au Kang, Yilan County, Taiwan, 24.6, 121.86, 8, False, False, False
Subic Bay, Zambales, Philippines, 14.81, 120.29, 8, False, False, False
Suez, Suez Governorate, Egypt, 29.88, 32.48, 2, False, False, False
Suez, Suez Governorate, Egypt, 29.92, 32.51, 2, False, False, False
Suez, Suez Governorate, Egypt, 29.92, 32.49, 2, False, False, False
Suez, Suez Governorate, Egypt, 29.89, 32.53, 2, False, False, False
Suez, Egypt, Egypt, 30.72, 32.34, 2, False, False, False
Suez, Suez Governorate, Egypt, 29.94, 32.58, 2, False, False, False
Sullom Voe, Scotland, U.K., 60.46, -1.3, 0, False, True, False
Sunda Strait, Lampung., Indonesia, -5.9, 105.81, 7, False, False, False
Sunda Strait - Eastern Passage, Banten, Indonesia, -5.95, 105.93, 7, False, False, False
Sundal, Vestland, Norway, 62.68, 8.55, 1, False, False, False
Sunderland, England, U.K., 54.92, -1.37, 0, False, True, False
Sungai Gerong, South Sumatra, Indonesia, -2.99, 104.82, 7, False, False, False
Sungai Kolak, Banten, Indonesia, 0.85, 104.61, 7, False, False, False
Sungai Linggi, Negeri Sembilan, Malaysia, 2.3, 102.0, 8, False, False, False
Sungai Pakning, Riau, Indonesia, 1.34, 102.16, 7, False, False, False
Sungai Udang, Melaka, Malaysia, 2.24, 102.12, 8, False, False, False
Sunndalsøra, Møre og Romsdal, Norway, 62.68, 8.55, 1, False, False, False
Sunny Point, North Carolina, U.S.A., 33.99, -77.96, -5, False, True, True
Donaldsonville, Louisiana, U.S.A., 30.1, -90.91, -6, False, True, True
Superior, Wisconsin, U.S.A., 46.71, -92.02, -6, False, False, False
Supsa, Georgia, Georgia, 42.03, 41.68, 4, False, False, False
Surabaya, East Java, Indonesia, -7.19, 112.73, 7, False, False, False
Suralaya, Banten, Indonesia, -5.89, 106.03, 7, False, False, False
Tsukumi, Oita, Japan, 33.39, 133.29, 9, False, False, False
Susu, Central Sulawesi, Indonesia, 4.22, 98.42, 7, False, False, False
Sutudden Harbour, Stockholm County, Sweden, 56.16, 14.86, 1, False, True, False
Suva, Central Division, Fiji, -18.13, 178.42, 12, False, False, False
Svelgen, Vestland, Norway, 61.77, 5.28, 1, False, True, False
Svetliy, Kaliningrad Oblast, Russia, 54.64, 19.96, 2, False, True, False
Svolvaer, Nordland, Norway, 68.23, 14.57, 1, False, False, False
Albany, Western Australia, Australia, -35.5, 118.0, 8, False, False, False
Perth, Western Australia, Australia, -34.63, 114.59, 8, False, False, False
Swansea, Wales, U.K., 51.61, -3.93, 0, False, False, False
Świnoujście, West Pomeranian Voivodeship, Poland, 53.9, 14.25, 1, False, True, False
SWP, California, U.S.A., 28.9, -89.43, -6, False, True, True
Sydney, Nova Scotia, Canada, 46.16, -60.2, -4, False, True, True
Sydney, N.S.W., Australia, -33.85, 151.21, 11, True, False, False
Sykkylven, Møre og Romsdal, Norway, 62.39, 6.56, 1, False, True, False
Szczecin, West Pomerania, Poland, 53.44, 14.58, 1, False, True, False
Tabangao, Batangas, Philippines, 13.72, 121.05, 8, False, False, False
Taboguilla Island, Panama, Panama, 8.81, -79.52, -5, False, False, False
Taboguilla Island, Panamá Province, Panama, 8.81, -79.52, -5, False, False, False
Tachibana, Miyazaki, Japan, 33.87, 134.65, 9, False, False, False
Wakayama, Wakayama, Japan, 33.97, 131.02, 9, False, False, False
Tacloban, Leyte, Philippines, 11.25, 125.0, 8, False, False, False
Tacoma, Washington, U.S.A., 47.28, -122.41, -8, False, True, True
Tacoma, Washington, U.S.A., 40.02, -75.02, -5, False, True, True
Taean, Chungcheongnam-do, South Korea, 36.92, 126.24, 9, False, False, False
Taeindo, Gyeonggi-do, South Korea, 34.94, 127.77, 9, False, False, False
Seosan, Chungcheongnam-do, South Korea, 37.03, 126.35, 9, False, False, False
Taft, California, U.S.A., 30.0, -90.45, -6, False, True, True
Taganrog, Rostov Oblast, Russia, 47.2, 38.95, 3, False, False, False
Tahkoluoto, Satakunta, Finland, 61.65, 21.39, 2, False, True, False
Taicang, Jiangsu, China, 31.59, 121.29, 8, False, False, False
Taichung, Taichung, Taiwan, 24.28, 120.52, 8, False, False, False
Taipei, Taiwan, Taiwan, 25.16, 121.38, 8, False, False, False
Taipei, Taipei, Taiwan, 25.16, 121.38, 8, False, False, False
Taiwan, Taiwan, Taiwan, 23.51, 119.87, 8, False, False, False
Takamatsu, Kagawa, Japan, 34.36, 134.05, 9, False, False, False
Takasago, Hyogo, Japan, 34.7, 134.84, 9, False, False, False
Takehara, Hiroshima, Japan, 34.33, 132.96, 9, False, False, False
Taketoyo, Aichi, Japan, 34.85, 136.95, 9, False, False, False
Takoradi, Western Region, Ghana, 4.88, -1.74, 0, False, False, False
Chongqing, Chongqing, China, 38.97, 117.77, 8, False, False, False
Takuntah Field, Campeche, Mexico, 19.67, -92.08, -6, False, False, False
Mérida, Yucatán, Mexico, 19.67, -92.08, -6, False, False, False
Talara, Piura, Peru, -4.57, -81.28, -5, False, False, False
Talcahuano, Biobío, Chile, -36.71, -73.07, -3, True, False, False
Pingtung City, Pingtung, Taiwan, 22.48, 120.26, 8, False, False, False
Tallaboa, Puerto Rico, Puerto Rico, 17.98, -66.76, -4, False, True, True
Guayanilla, Puerto Rico, Puerto Rico, 17.99, -66.73, -4, False, True, True
Tallbacken, Stockholm County., Sweden, 58.6, 16.22, 1, False, True, False
Tallinn, Harju County, Estonia, 59.45, 24.77, 2, False, True, False
Taman, Krasnodar Krai, Russia, 45.12, 36.68, 3, False, False, False
Tamano, Okayama, Japan, 34.49, 133.96, 9, False, False, False
Kurashiki, Okayama, Japan, 34.5, 133.74, 9, False, False, False
Toamasina, Atsinanana, Madagascar, -18.15, 49.43, 3, False, False, False
Tambey, Yamalo-Nenets Autonomous Okrug, Russia, 71.5, 71.94, 5, False, False, False
Tampico, Tamaulipas, Mexico, 22.26, -97.81, -6, False, False, False
Ba Ria, Ba Ria-Vung Tau, Vietnam, 10.54, 107.03, 7, False, False, False
Tanah Puteh, Sarawak, Malaysia, 1.74, 110.53, 8, False, False, False
Tananger, Rogaland, Norway, 58.93, 5.6, 1, False, True, False
Tangen, Innlandet, Norway, 59.74, 10.24, 1, False, True, False
Tangier, Tangier-Tetouan-Al Hoceima, Morocco, 35.79, -5.8, 0, True, False, False
Tanger, Tanger-Tetouan-Al Hoceima, Morocco, 35.89, -5.5, 0, True, False, False
Tianjin, Tianjin, China, 38.97, 117.77, 8, False, False, False
Tangguh, West Papua, Indonesia, -2.42, 133.13, 9, False, False, False
Dangjin, Chungcheongnam-do, South Korea, 37.07, 126.51, 9, False, False, False
Kota Kinabalu, Sabah, Malaysia, 4.25, 103.47, 8, False, False, False
Singapore, Singapore, Singapore, 1.26, 103.81, 8, False, False, False
Singapore, Singapore, Singapore, 1.26, 103.85, 8, False, False, False
Tanjung Bara, East Kalimantan, Indonesia, 0.53, 117.66, 8, False, False, False
Tarakan, North Kalimantan, Indonesia, 3.3, 117.55, 8, False, False, False
Kudat, Sabah, Malaysia, 4.25, 103.47, 8, False, False, False
Tanjung Bruas, Melaka, Malaysia, 2.22, 102.15, 8, False, False, False
Tanjung Emas, Central Java, Indonesia, -6.94, 110.42, 7, False, False, False
Cilegon, Banten, Indonesia, -5.96, 105.99, 7, False, False, False
Tanjung Langsat, Johor, Malaysia, 1.44, 104.01, 8, False, False, False
Tanjung Manis, Sarawak, Malaysia, 2.16, 111.34, 8, False, False, False
Tanjung Merangas, Kalimantan Selatan, Indonesia, 0.03, 117.53, 8, False, False, False
Tarakan, North Kalimantan, Indonesia, 3.24, 117.72, 8, False, False, False
